TimeStamps MergeTimeStamps penX penY orAltitude orAzimuth orTwist pressure
1670502860459 1670502860455 917 657 670 830 0 0
1670502860465 1670502860465 920 656 670 830 0 0
1670502860470 1670502860470 923 655 670 830 0 0
1670502860476 1670502860475 927 654 670 830 0 0
1670502860481 1670502860480 930 654 670 830 0 0
1670502860486 1670502860485 934 653 660 830 0 0
1670502860493 1670502860490 937 653 660 830 0 0
1670502860498 1670502860495 941 652 660 830 0 0
1670502860503 1670502860500 944 651 660 830 0 0
1670502860509 1670502860505 947 651 660 830 0 0
1670502860515 1670502860515 950 650 660 830 0 0
1670502860520 1670502860520 953 650 660 830 0 0
1670502860525 1670502860525 956 650 660 860 0 0
1670502860531 1670502860530 958 651 660 860 0 0
1670502860536 1670502860535 959 652 660 860 0 0
1670502860543 1670502860540 959 653 660 860 0 0
1670502860548 1670502860545 959 654 660 860 0 0
1670502860553 1670502860550 959 656 660 860 0 0
1670502860559 1670502860555 959 658 660 860 0 0
1670502860565 1670502860565 958 660 650 860 0 0
1670502860570 1670502860570 958 661 650 860 0 0
1670502860576 1670502860575 957 662 650 860 0 0
1670502860581 1670502860580 957 662 650 860 0 0
1670502860587 1670502860585 956 663 650 860 0 0
1670502860593 1670502860590 956 663 650 860 0 0
1670502860598 1670502860595 956 663 650 860 0 0
1670502860603 1670502860600 956 662 650 860 0 0
1670502860609 1670502860605 956 662 650 860 0 0
1670502860615 1670502860615 956 661 650 860 0 0
1670502860620 1670502860620 956 661 650 860 0 0
1670502860626 1670502860625 956 660 650 860 0 0
1670502860631 1670502860630 956 659 650 860 0 0
1670502860637 1670502860635 956 659 650 860 0 0
1670502860643 1670502860640 956 658 650 860 0 0
1670502860648 1670502860645 957 657 650 860 0 0
1670502860652 1670502860650 957 656 640 860 0 0
1670502860659 1670502860655 957 655 640 860 0 0
1670502860665 1670502860665 957 655 640 860 0 0
1670502860670 1670502860670 957 654 640 860 0 0
1670502860676 1670502860675 957 654 640 860 0 0
1670502860681 1670502860680 957 654 640 860 0 0
1670502860686 1670502860685 957 654 640 860 0 0
1670502860693 1670502860690 956 654 640 860 0 0
1670502860698 1670502860695 956 654 640 860 0 0
1670502860703 1670502860700 955 654 640 860 0 0
1670502860709 1670502860705 955 654 640 860 0 0
1670502860715 1670502860715 954 654 640 880 0 0
1670502860720 1670502860720 954 654 640 880 0 0
1670502860726 1670502860725 953 654 640 880 0 0
1670502860731 1670502860730 953 653 640 880 0 0
1670502860737 1670502860735 952 653 640 880 0 0
1670502860748 1670502860745 952 653 640 880 0 0
1670502860749 1670502860745 952 653 640 880 0 0
1670502860753 1670502860750 952 652 640 880 0 0
1670502860759 1670502860755 952 652 640 880 0 82
1670502860764 1670502860760 952 652 640 880 0 82
1670502860770 1670502860770 952 652 640 880 0 180
1670502860776 1670502860775 952 652 640 880 0 245
1670502860781 1670502860780 952 652 640 880 0 310
1670502860786 1670502860785 952 652 640 880 0 371
1670502860793 1670502860790 952 652 640 880 0 440
1670502860798 1670502860795 952 652 640 880 0 482
1670502860803 1670502860800 952 652 640 880 0 519
1670502860809 1670502860805 951 652 640 880 0 555
1670502860815 1670502860815 950 653 640 880 0 580
1670502860820 1670502860820 950 656 640 880 0 602
1670502860826 1670502860825 950 658 640 880 0 625
1670502860832 1670502860830 949 662 640 880 0 643
1670502860836 1670502860835 949 665 640 880 0 658
1670502860843 1670502860840 949 669 640 880 0 675
1670502860848 1670502860845 949 673 640 880 0 688
1670502860853 1670502860850 949 677 640 880 0 697
1670502860859 1670502860855 950 681 640 860 0 702
1670502860865 1670502860865 950 684 640 860 0 703
1670502860870 1670502860870 951 686 640 860 0 704
1670502860876 1670502860875 952 687 640 840 0 704
1670502860881 1670502860880 953 687 640 840 0 704
1670502860886 1670502860885 954 687 640 840 0 704
1670502860893 1670502860890 956 686 650 810 0 702
1670502860898 1670502860895 957 684 650 810 0 693
1670502860903 1670502860900 958 681 650 810 0 677
1670502860909 1670502860905 959 678 650 810 0 654
1670502860915 1670502860915 960 674 650 790 0 632
1670502860920 1670502860920 961 671 650 810 0 614
1670502860926 1670502860925 962 668 650 810 0 599
1670502860931 1670502860930 963 665 650 810 0 591
1670502860937 1670502860935 964 662 650 810 0 586
1670502860943 1670502860940 964 660 650 840 0 585
1670502860948 1670502860945 965 658 650 840 0 585
1670502860953 1670502860950 966 657 650 840 0 585
1670502860959 1670502860955 966 656 660 830 0 585
1670502860965 1670502860965 966 654 660 860 0 590
1670502860970 1670502860970 966 654 660 860 0 594
1670502860976 1670502860975 966 653 660 860 0 602
1670502860981 1670502860980 967 653 660 860 0 611
1670502860986 1670502860985 967 653 660 880 0 620
1670502860993 1670502860990 967 654 660 880 0 636
1670502860998 1670502860995 967 655 660 880 0 648
1670502861003 1670502861000 967 657 660 880 0 659
1670502861009 1670502861005 967 660 660 880 0 671
1670502861015 1670502861015 967 663 660 880 0 680
1670502861020 1670502861020 967 667 660 880 0 691
1670502861026 1670502861025 968 671 660 880 0 703
1670502861031 1670502861030 968 675 660 860 0 718
1670502861040 1670502861040 969 679 660 860 0 735
1670502861044 1670502861040 970 682 660 860 0 754
1670502861048 1670502861045 971 684 670 850 0 768
1670502861053 1670502861050 972 685 670 830 0 777
1670502861059 1670502861055 974 686 670 830 0 782
1670502861065 1670502861065 974 686 670 830 0 783
1670502861070 1670502861070 975 684 670 830 0 785
1670502861076 1670502861075 976 682 670 810 0 784
1670502861080 1670502861080 977 679 670 810 0 782
1670502861086 1670502861085 977 676 670 810 0 775
1670502861093 1670502861090 978 672 680 800 0 761
1670502861097 1670502861095 978 669 680 800 0 750
1670502861103 1670502861100 978 665 680 830 0 741
1670502861109 1670502861105 978 662 680 830 0 731
1670502861115 1670502861115 978 660 680 830 0 729
1670502861120 1670502861120 977 657 680 850 0 724
1670502861126 1670502861125 977 655 680 850 0 712
1670502861131 1670502861130 977 653 680 850 0 699
1670502861137 1670502861135 976 652 680 880 0 684
1670502861143 1670502861140 976 651 680 880 0 659
1670502861147 1670502861145 976 650 680 880 0 628
1670502861152 1670502861150 976 650 680 880 0 587
1670502861159 1670502861155 975 650 680 900 0 520
1670502861165 1670502861165 975 650 680 900 0 421
1670502861169 1670502861165 975 650 680 900 0 237
1670502861176 1670502861175 975 650 680 900 0 0
1670502861180 1670502861180 975 651 680 900 0 0
1670502861185 1670502861185 975 652 680 900 0 0
1670502861193 1670502861190 975 653 680 900 0 0
1670502861198 1670502861195 975 654 680 900 0 0
1670502861203 1670502861200 977 656 680 900 0 0
1670502861210 1670502861210 979 657 680 900 0 0
1670502861215 1670502861215 982 657 680 900 0 0
1670502861220 1670502861220 985 658 680 900 0 0
1670502861226 1670502861225 989 658 680 900 0 0
1670502861231 1670502861230 992 658 680 900 0 0
1670502861237 1670502861235 995 658 680 880 0 0
1670502861243 1670502861240 998 658 680 880 0 0
1670502861248 1670502861245 1001 657 680 880 0 0
1670502861253 1670502861250 1004 657 680 880 0 0
1670502861259 1670502861255 1006 657 680 880 0 0
1670502861265 1670502861265 1009 657 680 880 0 0
1670502861270 1670502861270 1010 656 680 880 0 0
1670502861276 1670502861275 1012 656 680 880 0 0
1670502861281 1670502861280 1013 656 680 880 0 0
1670502861287 1670502861285 1013 656 680 880 0 0
1670502861293 1670502861290 1013 657 680 880 0 0
1670502861298 1670502861295 1012 657 680 880 0 0
1670502861303 1670502861300 1012 658 680 880 0 0
1670502861309 1670502861305 1010 658 680 880 0 0
1670502861315 1670502861315 1009 658 670 880 0 0
1670502861320 1670502861320 1008 658 670 880 0 0
1670502861326 1670502861325 1007 658 670 880 0 0
1670502861331 1670502861330 1006 658 670 880 0 0
1670502861337 1670502861335 1005 658 670 880 0 0
1670502861343 1670502861340 1004 658 670 880 0 0
1670502861348 1670502861345 1003 658 670 880 0 0
1670502861353 1670502861350 1002 657 670 880 0 0
1670502861359 1670502861355 1002 657 670 880 0 0
1670502861365 1670502861365 1001 656 670 880 0 0
1670502861370 1670502861370 1000 655 670 880 0 0
1670502861376 1670502861375 999 654 670 880 0 0
1670502861381 1670502861380 999 653 670 880 0 0
1670502861387 1670502861385 998 652 660 880 0 0
1670502861393 1670502861390 997 651 660 880 0 0
1670502861398 1670502861395 997 650 660 900 0 0
1670502861403 1670502861400 996 649 660 900 0 0
1670502861415 1670502861415 996 648 660 900 0 0
1670502861416 1670502861415 996 648 660 900 0 0
1670502861420 1670502861420 996 648 660 900 0 0
1670502861426 1670502861425 995 647 660 900 0 237
1670502861431 1670502861430 995 647 660 900 0 237
1670502861436 1670502861435 995 647 660 900 0 353
1670502861443 1670502861440 995 647 650 900 0 419
1670502861448 1670502861445 995 647 650 900 0 462
1670502861453 1670502861450 995 647 650 900 0 497
1670502861459 1670502861455 995 647 650 900 0 528
1670502861465 1670502861465 995 647 650 900 0 550
1670502861470 1670502861470 995 647 650 900 0 569
1670502861476 1670502861475 995 654 650 900 0 587
1670502861481 1670502861480 995 657 650 900 0 604
1670502861486 1670502861485 994 661 650 900 0 619
1670502861493 1670502861490 994 664 650 900 0 634
1670502861498 1670502861495 994 668 650 900 0 645
1670502861503 1670502861500 993 672 650 900 0 653
1670502861509 1670502861505 993 675 650 880 0 659
1670502861515 1670502861515 993 678 650 880 0 667
1670502861520 1670502861520 993 679 650 880 0 673
1670502861526 1670502861525 993 680 650 860 0 679
1670502861531 1670502861530 993 680 650 860 0 684
1670502861537 1670502861535 993 679 650 860 0 685
1670502861543 1670502861540 994 678 650 860 0 686
1670502861548 1670502861545 994 676 650 840 0 688
1670502861553 1670502861550 995 673 650 840 0 689
1670502861559 1670502861555 996 670 650 840 0 689
1670502861565 1670502861565 997 667 650 860 0 689
1670502861570 1670502861570 997 664 650 860 0 689
1670502861576 1670502861575 998 661 650 860 0 681
1670502861581 1670502861580 999 659 660 860 0 680
1670502861586 1670502861585 1000 657 660 880 0 678
1670502861593 1670502861590 1001 655 660 880 0 677
1670502861598 1670502861595 1001 654 660 880 0 678
1670502861603 1670502861600 1002 653 660 880 0 678
1670502861609 1670502861605 1003 652 660 880 0 678
1670502861615 1670502861615 1004 652 660 900 0 678
1670502861620 1670502861620 1005 652 660 900 0 682
1670502861626 1670502861625 1006 652 660 900 0 685
1670502861631 1670502861630 1007 652 660 900 0 689
1670502861636 1670502861635 1008 652 670 900 0 691
1670502861643 1670502861640 1009 653 670 900 0 693
1670502861648 1670502861645 1010 653 670 900 0 694
1670502861653 1670502861650 1011 654 670 900 0 694
1670502861659 1670502861655 1012 654 670 900 0 694
1670502861665 1670502861665 1012 655 670 900 0 694
1670502861670 1670502861670 1013 655 670 900 0 694
1670502861676 1670502861675 1013 655 670 900 0 683
1670502861681 1670502861680 1014 656 670 900 0 664
1670502861686 1670502861685 1014 656 670 900 0 630
1670502861693 1670502861690 1014 655 680 900 0 567
1670502861698 1670502861695 1014 655 680 900 0 478
1670502861703 1670502861700 1015 654 680 900 0 297
1670502861709 1670502861705 1015 654 680 900 0 0
1670502861715 1670502861715 1016 651 680 900 0 0
1670502861720 1670502861720 1017 650 680 900 0 0
1670502861726 1670502861725 1018 649 680 900 0 0
1670502861731 1670502861730 1020 647 690 900 0 0
1670502861737 1670502861735 1022 646 690 900 0 0
1670502861743 1670502861740 1024 645 690 900 0 0
1670502861748 1670502861745 1027 643 690 900 0 0
1670502861753 1670502861750 1029 642 690 900 0 0
1670502861759 1670502861755 1031 640 690 900 0 0
1670502861765 1670502861765 1032 638 690 900 0 0
1670502861770 1670502861770 1034 636 690 900 0 0
1670502861776 1670502861775 1035 634 690 900 0 0
1670502861781 1670502861780 1035 632 690 900 0 0
1670502861787 1670502861785 1035 630 690 930 0 0
1670502861793 1670502861790 1035 630 690 930 0 0
1670502861798 1670502861795 1035 630 680 920 0 0
1670502861803 1670502861800 1034 630 680 920 0 0
1670502861809 1670502861805 1033 631 680 920 0 0
1670502861820 1670502861820 1031 631 680 920 0 0
1670502861821 1670502861820 1030 632 680 920 0 0
1670502861826 1670502861825 1029 633 670 920 0 0
1670502861831 1670502861830 1028 633 670 920 0 592
1670502861836 1670502861835 1028 633 670 920 0 592
1670502861843 1670502861840 1028 633 670 920 0 668
1670502861848 1670502861845 1028 633 670 950 0 698
1670502861853 1670502861850 1028 633 670 950 0 716
1670502861859 1670502861855 1028 633 670 950 0 725
1670502861865 1670502861865 1028 633 670 950 0 727
1670502861870 1670502861870 1028 633 670 950 0 727
1670502861876 1670502861875 1028 633 670 950 0 727
1670502861881 1670502861880 1028 633 670 950 0 715
1670502861887 1670502861885 1033 639 670 920 0 688
1670502861893 1670502861890 1034 639 670 920 0 645
1670502861898 1670502861895 1035 640 670 920 0 606
1670502861903 1670502861900 1036 640 670 920 0 562
1670502861909 1670502861905 1037 640 670 920 0 503
1670502861914 1670502861910 1038 640 670 920 0 452
1670502861919 1670502861915 1038 641 670 920 0 397
1670502861926 1670502861925 1038 641 670 920 0 333
1670502861931 1670502861930 1038 642 670 920 0 285
1670502861937 1670502861935 1037 642 670 920 0 240
1670502861943 1670502861940 1037 642 670 920 0 197
1670502861948 1670502861945 1036 643 670 920 0 144
1670502861953 1670502861950 1036 643 670 920 0 73
1670502861959 1670502861955 1036 643 670 920 0 0
1670502861965 1670502861965 1035 644 670 920 0 0
1670502861970 1670502861970 1034 644 670 920 0 0
1670502861976 1670502861975 1033 645 670 920 0 0
1670502861981 1670502861980 1032 645 670 920 0 0
1670502861987 1670502861985 1032 645 670 920 0 0
1670502861993 1670502861990 1031 645 670 920 0 0
1670502862003 1670502862000 1030 645 670 920 0 0
1670502862004 1670502862000 1029 646 670 920 0 0
1670502862009 1670502862005 1028 646 670 920 0 0
1670502862015 1670502862015 1028 646 670 900 0 296
1670502862020 1670502862020 1028 646 670 900 0 296
1670502862026 1670502862025 1028 646 670 900 0 441
1670502862031 1670502862030 1028 646 660 900 0 490
1670502862037 1670502862035 1028 646 660 900 0 538
1670502862043 1670502862040 1028 646 660 900 0 582
1670502862048 1670502862045 1028 646 660 900 0 615
1670502862053 1670502862050 1028 646 660 900 0 645
1670502862059 1670502862055 1028 646 660 900 0 674
1670502862065 1670502862065 1023 663 660 900 0 695
1670502862070 1670502862070 1023 667 660 880 0 711
1670502862076 1670502862075 1022 671 660 880 0 724
1670502862081 1670502862080 1021 675 660 860 0 734
1670502862087 1670502862085 1021 679 660 860 0 741
1670502862093 1670502862090 1021 681 660 860 0 745
1670502862098 1670502862095 1020 683 660 830 0 747
1670502862103 1670502862100 1020 685 660 830 0 748
1670502862109 1670502862105 1020 685 660 830 0 747
1670502862115 1670502862115 1021 685 660 810 0 742
1670502862120 1670502862120 1021 685 660 810 0 720
1670502862126 1670502862125 1022 683 660 810 0 689
1670502862130 1670502862130 1023 682 660 790 0 659
1670502862137 1670502862135 1024 679 660 790 0 609
1670502862143 1670502862140 1025 677 660 790 0 534
1670502862148 1670502862145 1026 674 660 790 0 428
1670502862153 1670502862150 1027 672 660 790 0 225
1670502862159 1670502862155 1027 672 660 790 0 0
1670502862165 1670502862165 1029 668 660 810 0 0
1670502862170 1670502862170 1030 666 660 810 0 0
1670502862176 1670502862175 1031 665 660 810 0 0
1670502862181 1670502862180 1032 663 670 810 0 0
1670502862187 1670502862185 1033 662 670 810 0 0
1670502862193 1670502862190 1035 660 670 830 0 0
1670502862198 1670502862195 1037 659 670 830 0 0
1670502862203 1670502862200 1039 658 670 830 0 0
1670502862209 1670502862205 1042 657 670 830 0 0
1670502862215 1670502862215 1044 656 670 830 0 0
1670502862220 1670502862220 1046 655 670 830 0 0
1670502862226 1670502862225 1048 655 670 830 0 0
1670502862231 1670502862230 1049 655 670 830 0 0
1670502862237 1670502862235 1050 655 670 830 0 0
1670502862243 1670502862240 1050 655 670 830 0 0
1670502862248 1670502862245 1050 655 670 830 0 0
1670502862253 1670502862250 1050 655 670 830 0 0
1670502862259 1670502862255 1049 656 670 830 0 0
1670502862265 1670502862265 1049 656 670 850 0 0
1670502862270 1670502862270 1048 657 670 850 0 0
1670502862276 1670502862275 1048 657 670 850 0 0
1670502862281 1670502862280 1047 657 660 860 0 0
1670502862287 1670502862285 1046 657 660 860 0 0
1670502862293 1670502862290 1045 658 660 860 0 0
1670502862298 1670502862295 1044 658 660 860 0 0
1670502862303 1670502862300 1043 658 660 860 0 0
1670502862309 1670502862305 1042 658 660 860 0 0
1670502862315 1670502862315 1041 658 660 860 0 0
1670502862326 1670502862325 1040 658 660 860 0 0
1670502862327 1670502862325 1039 658 660 860 0 0
1670502862331 1670502862330 1038 658 660 860 0 0
1670502862337 1670502862335 1037 657 650 860 0 254
1670502862343 1670502862340 1037 657 650 860 0 254
1670502862348 1670502862345 1037 657 650 860 0 428
1670502862353 1670502862350 1037 657 650 860 0 489
1670502862359 1670502862355 1037 657 650 860 0 555
1670502862365 1670502862365 1037 657 650 860 0 599
1670502862370 1670502862370 1037 657 650 860 0 642
1670502862376 1670502862375 1037 657 650 860 0 683
1670502862381 1670502862380 1037 657 660 860 0 710
1670502862387 1670502862385 1037 657 660 860 0 733
1670502862393 1670502862390 1041 658 660 860 0 754
1670502862398 1670502862395 1043 658 660 860 0 771
1670502862403 1670502862400 1045 659 660 860 0 782
1670502862409 1670502862405 1047 659 670 850 0 789
1670502862415 1670502862415 1049 659 670 850 0 791
1670502862420 1670502862420 1052 658 670 880 0 791
1670502862426 1670502862425 1054 658 670 880 0 791
1670502862431 1670502862430 1056 657 680 880 0 790
1670502862436 1670502862435 1059 656 680 880 0 790
1670502862443 1670502862440 1062 655 680 880 0 777
1670502862448 1670502862445 1064 654 680 880 0 773
1670502862453 1670502862450 1067 653 690 870 0 765
1670502862459 1670502862455 1069 652 690 870 0 748
1670502862465 1670502862465 1070 651 690 870 0 727
1670502862470 1670502862470 1071 650 690 870 0 699
1670502862476 1670502862475 1072 650 690 870 0 656
1670502862481 1670502862480 1072 650 690 870 0 609
1670502862487 1670502862485 1071 650 690 870 0 567
1670502862493 1670502862490 1071 650 690 870 0 518
1670502862498 1670502862495 1070 650 690 870 0 476
1670502862503 1670502862500 1069 650 690 870 0 427
1670502862509 1670502862505 1068 650 690 870 0 334
1670502862515 1670502862515 1067 649 690 870 0 240
1670502862520 1670502862520 1066 649 690 870 0 133
1670502862526 1670502862525 1066 649 690 870 0 0
1670502862531 1670502862530 1064 649 690 870 0 0
1670502862537 1670502862535 1063 648 690 870 0 0
1670502862543 1670502862540 1062 647 690 870 0 0
1670502862548 1670502862545 1061 645 680 880 0 0
1670502862553 1670502862550 1060 644 680 880 0 0
1670502862565 1670502862565 1059 643 680 880 0 0
1670502862567 1670502862565 1059 643 680 880 0 0
1670502862569 1670502862565 1058 642 680 880 0 0
1670502862576 1670502862575 1058 642 670 880 0 224
1670502862580 1670502862580 1058 642 670 900 0 224
1670502862587 1670502862585 1058 642 670 900 0 374
1670502862593 1670502862590 1058 642 670 900 0 449
1670502862598 1670502862595 1058 642 670 900 0 501
1670502862603 1670502862600 1058 642 670 900 0 547
1670502862609 1670502862605 1058 642 670 900 0 585
1670502862615 1670502862615 1058 642 670 900 0 612
1670502862620 1670502862620 1058 642 670 900 0 638
1670502862626 1670502862625 1058 642 670 900 0 663
1670502862631 1670502862630 1055 654 670 900 0 683
1670502862636 1670502862635 1054 657 670 900 0 699
1670502862643 1670502862640 1054 661 670 900 0 715
1670502862648 1670502862645 1054 666 670 880 0 729
1670502862653 1670502862650 1054 670 670 880 0 742
1670502862659 1670502862655 1054 674 670 850 0 756
1670502862665 1670502862665 1054 677 680 850 0 770
1670502862670 1670502862670 1055 680 680 830 0 781
1670502862676 1670502862675 1055 682 680 830 0 790
1670502862681 1670502862680 1057 684 680 830 0 797
1670502862686 1670502862685 1058 685 680 800 0 800
1670502862693 1670502862690 1059 686 680 800 0 800
1670502862698 1670502862695 1060 686 680 800 0 800
1670502862703 1670502862700 1061 686 680 780 0 802
1670502862709 1670502862705 1062 686 680 780 0 801
1670502862715 1670502862715 1063 686 680 780 0 801
1670502862720 1670502862720 1065 686 680 780 0 800
1670502862726 1670502862725 1066 685 670 750 0 792
1670502862731 1670502862730 1067 684 670 750 0 784
1670502862737 1670502862735 1068 683 670 750 0 769
1670502862743 1670502862740 1069 681 670 750 0 745
1670502862748 1670502862745 1070 680 670 750 0 714
1670502862753 1670502862750 1071 678 670 750 0 666
1670502862759 1670502862755 1072 676 670 750 0 589
1670502862765 1670502862765 1072 674 670 750 0 504
1670502862770 1670502862770 1073 672 680 780 0 360
1670502862776 1670502862775 1073 670 680 780 0 49
1670502862781 1670502862780 1073 670 680 780 0 0
1670502862787 1670502862785 1075 668 680 780 0 0
1670502862793 1670502862790 1077 667 680 780 0 0
1670502862798 1670502862795 1079 666 680 800 0 0
1670502862803 1670502862800 1080 665 680 800 0 0
1670502862809 1670502862805 1082 664 680 800 0 0
1670502862815 1670502862815 1085 662 680 800 0 0
1670502862820 1670502862820 1087 661 680 800 0 0
1670502862826 1670502862825 1090 660 680 800 0 0
1670502862831 1670502862830 1093 659 680 800 0 0
1670502862837 1670502862835 1095 658 680 800 0 0
1670502862843 1670502862840 1098 658 680 800 0 0
1670502862848 1670502862845 1100 657 680 800 0 0
1670502862853 1670502862850 1101 657 680 800 0 0
1670502862859 1670502862855 1102 657 680 800 0 0
1670502862865 1670502862865 1102 657 680 800 0 0
1670502862870 1670502862870 1102 657 670 810 0 0
1670502862876 1670502862875 1102 658 670 810 0 0
1670502862881 1670502862880 1101 658 670 810 0 0
1670502862887 1670502862885 1101 659 670 810 0 0
1670502862893 1670502862890 1100 659 670 810 0 0
1670502862898 1670502862895 1099 660 660 810 0 0
1670502862903 1670502862900 1098 660 660 810 0 0
1670502862909 1670502862905 1097 661 660 810 0 0
1670502862915 1670502862915 1096 661 660 810 0 0
1670502862920 1670502862920 1096 662 660 810 0 0
1670502862926 1670502862925 1095 662 660 810 0 0
1670502862932 1670502862930 1094 663 660 810 0 0
1670502862936 1670502862935 1093 663 660 810 0 0
1670502862943 1670502862940 1092 664 650 840 0 0
1670502862948 1670502862945 1092 664 650 840 0 0
1670502862953 1670502862950 1091 664 650 840 0 0
1670502862959 1670502862955 1091 664 650 840 0 0
1670502862964 1670502862960 1091 665 650 840 0 0
1670502862970 1670502862970 1090 665 650 840 0 0
1670502862981 1670502862980 1090 665 650 840 0 0
1670502862982 1670502862980 1090 665 650 840 0 0
1670502862987 1670502862985 1090 665 650 810 0 0
1670502862993 1670502862990 1090 665 650 810 0 338
1670502862997 1670502862995 1090 665 650 810 0 338
1670502863003 1670502863000 1090 665 650 810 0 495
1670502863009 1670502863005 1090 665 650 810 0 570
1670502863015 1670502863015 1090 665 650 810 0 623
1670502863020 1670502863020 1090 665 650 810 0 669
1670502863026 1670502863025 1090 665 650 810 0 714
1670502863031 1670502863030 1090 665 650 810 0 751
1670502863036 1670502863035 1090 665 650 810 0 780
1670502863043 1670502863040 1091 671 650 810 0 807
1670502863048 1670502863045 1093 672 660 810 0 825
1670502863053 1670502863050 1094 672 660 810 0 838
1670502863059 1670502863055 1096 672 660 810 0 845
1670502863065 1670502863065 1097 671 660 810 0 850
1670502863070 1670502863070 1099 671 660 810 0 851
1670502863076 1670502863075 1101 669 660 810 0 851
1670502863081 1670502863080 1103 668 670 810 0 851
1670502863087 1670502863085 1105 666 670 830 0 851
1670502863093 1670502863090 1106 663 670 830 0 833
1670502863098 1670502863095 1107 661 670 830 0 820
1670502863103 1670502863100 1108 659 670 830 0 803
1670502863109 1670502863105 1109 657 670 850 0 782
1670502863115 1670502863115 1109 655 680 850 0 768
1670502863121 1670502863120 1109 653 680 850 0 757
1670502863126 1670502863125 1109 652 680 850 0 749
1670502863131 1670502863130 1108 651 680 880 0 745
1670502863137 1670502863135 1108 649 680 880 0 741
1670502863143 1670502863140 1107 648 680 880 0 733
1670502863148 1670502863145 1106 648 680 880 0 728
1670502863153 1670502863150 1104 647 680 880 0 724
1670502863159 1670502863155 1103 646 680 880 0 718
1670502863165 1670502863165 1101 646 680 880 0 714
1670502863170 1670502863170 1099 646 680 880 0 710
1670502863176 1670502863175 1097 646 670 880 0 706
1670502863181 1670502863180 1096 647 670 880 0 704
1670502863187 1670502863185 1094 649 670 880 0 704
1670502863193 1670502863190 1093 651 670 880 0 703
1670502863198 1670502863195 1091 653 670 880 0 704
1670502863203 1670502863200 1090 656 660 880 0 721
1670502863209 1670502863205 1089 660 660 880 0 736
1670502863215 1670502863215 1088 663 660 880 0 750
1670502863220 1670502863220 1087 667 660 860 0 768
1670502863226 1670502863225 1087 671 660 860 0 790
1670502863231 1670502863230 1087 674 660 830 0 811
1670502863237 1670502863235 1088 677 660 830 0 829
1670502863243 1670502863240 1089 680 660 810 0 843
1670502863248 1670502863245 1091 682 660 810 0 851
1670502863253 1670502863250 1093 684 660 810 0 856
1670502863259 1670502863255 1095 685 660 790 0 859
1670502863265 1670502863265 1098 686 670 780 0 861
1670502863270 1670502863270 1101 687 670 780 0 862
1670502863276 1670502863275 1104 688 670 780 0 861
1670502863281 1670502863280 1106 688 660 760 0 861
1670502863286 1670502863285 1109 688 670 750 0 861
1670502863293 1670502863290 1112 689 670 750 0 861
1670502863298 1670502863295 1115 689 670 750 0 861
1670502863303 1670502863300 1117 689 670 750 0 863
1670502863309 1670502863305 1119 688 680 750 0 863
1670502863315 1670502863315 1120 688 680 720 0 852
1670502863320 1670502863320 1121 687 680 720 0 841
1670502863326 1670502863325 1121 687 690 710 0 814
1670502863331 1670502863330 1121 686 690 710 0 781
1670502863337 1670502863335 1121 685 690 710 0 744
1670502863343 1670502863340 1120 683 690 710 0 680
1670502863348 1670502863345 1120 681 690 710 0 597
1670502863353 1670502863350 1119 679 690 710 0 482
1670502863359 1670502863355 1119 678 690 710 0 203
1670502863365 1670502863365 1119 678 690 740 0 0
1670502863370 1670502863370 1118 674 690 740 0 0
1670502863376 1670502863375 1119 673 690 740 0 0
1670502863382 1670502863380 1120 672 690 740 0 0
1670502863386 1670502863385 1121 672 680 750 0 0
1670502863393 1670502863390 1124 672 680 750 0 0
1670502863398 1670502863395 1126 672 680 750 0 0
1670502863403 1670502863400 1128 672 680 750 0 0
1670502863409 1670502863405 1130 673 680 750 0 0
1670502863415 1670502863415 1132 673 680 750 0 0
1670502863420 1670502863420 1134 674 670 750 0 0
1670502863426 1670502863425 1135 674 670 750 0 0
1670502863431 1670502863430 1137 675 670 750 0 0
1670502863437 1670502863435 1138 675 670 750 0 0
1670502863443 1670502863440 1139 675 660 760 0 0
1670502863448 1670502863445 1140 675 660 760 0 0
1670502863453 1670502863450 1141 675 670 780 0 0
1670502863459 1670502863455 1141 675 670 780 0 0
1670502863465 1670502863465 1141 675 670 780 0 0
1670502863470 1670502863470 1140 675 670 780 0 0
1670502863481 1670502863480 1140 676 670 780 0 0
1670502863482 1670502863480 1139 676 670 780 0 0
1670502863487 1670502863485 1138 677 680 780 0 0
1670502863493 1670502863490 1138 677 680 780 0 700
1670502863498 1670502863495 1138 677 680 780 0 700
1670502863503 1670502863500 1138 677 690 770 0 787
1670502863509 1670502863505 1138 677 690 770 0 820
1670502863515 1670502863515 1138 677 690 770 0 840
1670502863520 1670502863520 1138 677 690 770 0 847
1670502863526 1670502863525 1138 677 690 770 0 848
1670502863531 1670502863530 1138 677 680 750 0 847
1670502863537 1670502863535 1138 677 680 750 0 800
1670502863543 1670502863540 1138 677 680 750 0 741
1670502863548 1670502863545 1141 680 680 750 0 675
1670502863553 1670502863550 1141 680 680 750 0 567
1670502863559 1670502863555 1141 680 680 750 0 343
1670502863565 1670502863565 1141 680 680 750 0 0
1670502863569 1670502863565 1141 679 680 750 0 0
1670502863576 1670502863575 1141 679 680 750 0 0
1670502863581 1670502863580 1141 679 680 750 0 0
1670502863587 1670502863585 1141 679 680 750 0 0
1670502863592 1670502863590 1141 679 680 750 0 0
